"gen_spp","species_id","n_obis_rec","BO_sstmean_NA","BO21_tempmax_bdmean_NA","BO21_tempmax_ss_NA","BO21_tempmean_bdmean_NA","BO21_tempmean_bdmin_NA","BO21_tempmax_bdmin_NA","BO21_templtmax_bdmin_NA","BO_sstmean_mean","BO21_tempmax_bdmean_mean","BO21_tempmax_ss_mean","BO21_tempmean_bdmean_mean","BO21_tempmean_bdmin_mean","BO21_tempmax_bdmin_mean","BO21_templtmax_bdmin_mean","BO_sstmean_min","BO21_tempmax_bdmean_min","BO21_tempmax_ss_min","BO21_tempmean_bdmean_min","BO21_tempmean_bdmin_min","BO21_tempmax_bdmin_min","BO21_templtmax_bdmin_min","BO_sstmean_max","BO21_tempmax_bdmean_max","BO21_tempmax_ss_max","BO21_tempmean_bdmean_max","BO21_tempmean_bdmin_max","BO21_tempmax_bdmin_max","BO21_templtmax_bdmin_max","BO_sstmean_median","BO21_tempmax_bdmean_median","BO21_tempmax_ss_median","BO21_tempmean_bdmean_median","BO21_tempmean_bdmin_median","BO21_tempmax_bdmin_median","BO21_templtmax_bdmin_median","BO_sstmean_sd","BO21_tempmax_bdmean_sd","BO21_tempmax_ss_sd","BO21_tempmean_bdmean_sd","BO21_tempmean_bdmin_sd","BO21_tempmax_bdmin_sd","BO21_templtmax_bdmin_sd","BO_sstmean_mad","BO21_tempmax_bdmean_mad","BO21_tempmax_ss_mad","BO21_tempmean_bdmean_mad","BO21_tempmean_bdmin_mad","BO21_tempmax_bdmin_mad","BO21_templtmax_bdmin_mad","BO_sstmean_q5","BO21_tempmax_bdmean_q5","BO21_tempmax_ss_q5","BO21_tempmean_bdmean_q5","BO21_tempmean_bdmin_q5","BO21_tempmax_bdmin_q5","BO21_templtmax_bdmin_q5","BO_sstmean_q95","BO21_tempmax_bdmean_q95","BO21_tempmax_ss_q95","BO21_tempmean_bdmean_q95","BO21_tempmean_bdmin_q95","BO21_tempmax_bdmin_q95","BO21_templtmax_bdmin_q95","scientificName","hasSebensData"
"Clathria prolifera",167563,323,6,6,6,6,6,6,6,13.7287380687822,22.8277254200508,23.8361417999027,14.2747022315907,14.4326325773441,23.2362441099028,21.8821532643556,7.53499984741211,0.950637996196747,15.0863370895386,0.933403015136719,0.948597013950348,0.969460010528564,0.959794998168945,28.1189994812012,30.2415561676025,30.8379611968994,25.542760848999,25.542760848999,30.3348388671875,29.2993698120117,12.0459995269775,22.2104301452637,22.4720420837402,14.1777477264404,13.756573677063,22.3649215698242,20.9000988006592,4.10773082126604,4.20655288928245,3.5439404689573,3.85802696779844,3.80976732320643,3.92016555243922,4.06093766725375,1.41143611621857,3.27844494781494,1.70094845809937,3.39635153160095,2.8223943283081,2.54722617988586,2.6989282207489,9.31400012969971,15.985718536377,17.7647521972656,10.2549390792847,10.3572597503662,16.3924343109131,14.9134557723999,24.4427993774414,28.1032943725586,29.1532974243164,23.8308391571045,23.8255977630615,28.0136974334717,26.994441986084,"Clathria (Clathria) prolifera",FALSE
"Clathromorphum circumscriptum",145104,156,18,18,18,18,18,18,18,7.25469570185827,11.5189634958903,13.5786813653034,6.39451499909594,6.71238840641319,12.5250917776771,11.2023266925328,0.538999974727631,1.11760699748993,4.86736297607422,-0.313906013965607,-0.313906013965607,1.11793601512909,1.11513996124268,24.6030006408691,20.870677947998,29.4883766174316,11.0474319458008,11.1307134628296,20.9734573364258,19.5527381896973,7.08599996566772,11.0844850540161,12.7676134109497,6.89953279495239,7.02557945251465,12.6268262863159,11.398097038269,3.4800391588577,4.8689447036973,4.45771803949957,2.39805599407723,2.31583433311975,4.62683886843843,4.40124621656525,2.16607854909897,5.84660877213478,3.85879305839539,1.64316129469872,1.52578952522278,4.54280748224258,4.13289935474396,4.22599983215332,3.03106093406677,8.7549877166748,2.4005836725235,2.70014581680298,3.15303492546082,2.90493652820587,10.2840003967285,20.533842086792,20.1892948150635,10.8970251083374,10.9842491149902,20.7508697509766,19.2892398834229,"Clathromorphum circumscriptum",TRUE
"Cliona celata",134121,15538,753,753,753,753,753,753,753,12.1583575162284,15.8997676388472,16.9847522481455,11.5294216766213,12.1753335897165,17.2122444180407,16.2479880883801,7.53499984741211,0.429286986589432,12.8599939346313,0.163862004876137,0.948597013950348,0.969460010528564,0.959794998168945,29.3999996185303,31.3642864227295,31.1657218933105,28.7744674682617,28.8774223327637,31.3482112884521,30.5695571899414,12.0880002975464,15.6680612564087,17.11350440979,11.4259281158447,12.1924161911011,17.2559127807617,16.2753772735596,1.71869339980006,2.33039680040523,2.26478496046455,1.44626524873246,1.62266490581068,2.17289181128034,2.06315621255329,0.778365848350525,1.67370792274475,1.16761876144409,0.843280216598511,0.88734495677948,1.297990442276,1.07946948623657,10.3319997787476,12.6146507263184,14.0899925231934,9.76879215240479,10.3902759552002,14.639310836792,13.6013107299805,12.9840002059937,18.8120845794677,21.5876159667968,12.7971305847168,13.0450620651245,19.5169254302978,18.3312759399414,"Cliona celata",TRUE
"Dendrodoa carnea",103881,229,3,3,3,3,3,3,3,7.16882301853821,13.4038917300975,18.07863227878,6.09996418404368,6.85694826229484,15.7146870330372,14.0237620805217,4.08199977874756,5.04199695587158,13.33620262146,1.15715897083282,1.86768305301666,5.49231481552124,4.5204381942749,23.3439998626709,27.9209156036377,28.8685665130615,23.9864444732666,23.680305480957,28.1640872955322,27.3639488220215,6.92799997329712,14.2002687454224,15.9845514297485,5.15258049964905,5.66589689254761,15.9394178390503,14.1045007705688,3.14343779111799,5.36254031886059,3.23580792425275,4.33147858305778,3.96835933330131,4.42071618659666,4.52639908854755,3.19722704987526,4.70994879570007,1.25214133815765,4.10265742592812,3.742500461483,4.35074869995117,4.33259682655334,4.30399990081787,5.86047601699829,15.1399936676025,1.94340053200722,2.90041208267212,9.31489610671997,7.63897180557251,14.5290002822876,23.5761637687683,25.6108322143555,16.7326664924622,16.0100390911102,23.6068449020386,22.16042137146,"Dendrodoa carnea",TRUE
"Didemnum albidum",103560,207,0,0,0,0,0,0,0,7.10281645216876,12.3851180082358,16.3308172559969,5.90022840095315,6.64386418314228,14.8279652958331,13.1898963474421,-0.259999990463257,1.35042798519135,3.0190761089325,-1.18161904811859,-0.966576993465424,1.49477696418762,0.876266002655029,17.5779991149902,26.734354019165,24.9999942779541,17.4464111328125,17.4464111328125,26.3482131958008,24.8877944946289,7.73699998855591,13.3704881668091,17.3493728637695,6.13254022598267,7.00561380386353,17.0327243804932,15.668249130249,3.2841261110473,4.86766002476407,4.86621571292635,3.40310926711169,3.4951097337876,5.47965045629094,5.5308198263348,2.52190291671753,2.77843280410767,3.45566537246704,2.45812675209045,2.53729977178574,3.91208361053467,3.71469789390564,-0.0240000002086163,3.41367101669312,3.17372107505798,-0.957804977893829,-0.957804977893829,3.41367101669312,0.944012999534607,10.728099822998,20.533842086792,20.5115112304687,11.0309578895569,11.1307134628296,20.7508697509766,19.2892398834229,"Didemnum albidum",TRUE
"Didemnum vexillum",250126,772,27,27,27,27,27,27,27,9.45502942872528,17.065951320469,16.8592577441427,9.6831350569757,9.7668929669681,17.2458409251783,15.7387953623829,8.03699970245361,10.7834367752075,14.3473224639893,6.90081882476807,8.49465370178223,14.6669292449951,13.2659482955933,17.2749996185303,23.92702293396,23.838041305542,17.624095916748,17.624095916748,23.92702293396,22.4932060241699,8.5019998550415,15.728214263916,15.1584692001343,8.49699306488037,8.50489330291748,15.7564401626587,14.1059112548828,1.77759850530523,2.53998047866893,2.59805423074192,1.72129394520824,1.73209466971841,2.51101269887784,2.56546468316101,0.530770505905151,0.233727639198303,0.0281510982513428,0.110159729576111,0.0117128929138184,0.0418477174758911,0.020264266204834,8.03699970245361,15.2845598220825,15.1394815444946,8.42269134521484,8.49465370178223,15.5115041732788,14.0922431945801,12.4840002059937,22.0747852325439,22.1970790863037,12.5647850036621,12.5772132873535,22.0747852325439,20.6510810852051,"Didemnum vexillum",TRUE
"Diplosoma listerianum",103579,3129,432,432,432,432,432,432,432,13.3389287791431,17.63909772444,18.3661979746721,12.8980260412252,13.5195525877114,18.6695952263858,17.6777359035044,1.94400000572205,0.936272025108337,10.2719812393188,0.418610006570816,0.945585012435913,1.18331503868103,1.17819797992706,29.6499996185303,31.3642864227295,31.2699928283691,29.0957832336426,29.1066474914551,31.3482112884521,30.5578117370605,11.8549995422363,15.7403450012207,16.8615169525146,11.2508449554443,11.8474426269531,16.9883308410645,16.1563758850098,5.08898916666862,5.14114728327893,5.14829887141195,4.80883488899617,4.98595086621765,5.00639693602869,5.02777319862268,1.73464069919586,2.00545539550781,3.15842879905701,1.48927227687836,1.61445912208557,2.52988589515686,2.6826031288147,8.76599979400635,12.994176864624,13.476634979248,8.62862873077393,9.5914701461792,14.5719661712646,13.2482233047485,25.4150009155273,30.1686813354492,30.2086353302002,24.0704013824463,24.8932914733887,30.2814853668213,29.6308834075928,"Diplosoma listerianum",TRUE
"Ectopleura crocea",117981,1568,50,50,50,50,50,50,50,12.5878585990867,16.8434295890477,18.4987082730326,11.750102793815,12.8046059654547,18.9097932073017,17.7014417466076,-1.35300004482269,-0.640832006931305,-1.21000599861145,-1.65193498134613,-1.68463099002838,-1.06828498840332,-1.36197304725647,28.8080005645752,31.3642864227295,31.0272102355957,24.7850780487061,27.9480152130127,31.3482112884521,30.4971008300781,12.7580003738403,15.5607042312622,17.5178394317627,11.563624382019,12.9322862625122,18.1636028289795,17.0034694671631,2.7898806967074,3.93135543675945,3.41561648088762,2.731824873943,2.74676725709635,3.36360860063204,3.31891738460968,0,0,0,0,0,0,0,10.4247502803803,15.5607042312622,17.5178394317627,10.83997631073,10.955192565918,17.0942249298096,16.1575298309326,12.7580003738403,22.5004081726074,22.5001735687256,12.2732512950897,12.9322862625122,22.76393699646,21.2475719451904,"Ectopleura crocea",TRUE
"Edwardsiella lineata",283549,111,0,0,0,0,0,0,0,17.4851081446484,23.2138188948502,23.5570116488951,17.3269139012775,17.6890262666049,23.8918301361101,22.7122282047529,-1.47200000286102,1.17768394947052,-0.0200059991329908,1.01706397533417,1.28366100788116,1.39587604999542,1.33095705509186,29.5090007781982,31.21413230896,30.9043521881104,28.6367301940918,28.6275749206543,31.1607685089111,30.7992267608643,14.6920003890991,22.3073806762695,22.4949016571045,14.4253454208374,14.6425580978394,23.3041152954102,21.8417224884033,6.60253587810099,4.29832852572394,4.41302300197563,6.10117589124841,6.0762796499162,4.23450591844649,4.42203195703257,6.72062578868866,2.95347014007568,3.46401596946716,5.2310876953125,5.45924591331482,3.78544184417725,3.78431071014404,10.1590003967285,18.26784324646,18.6035671234131,10.8970251083374,10.9842491149902,19.1042957305908,18.0134868621826,26.1439990997314,29.0220985412598,29.2961139678955,25.6680583953857,25.5748405456543,29.4069042205811,28.7730903625488,"Edwardsiella lineata",TRUE
"Gersemia rubiformis",156103,4103,5,5,5,5,5,5,5,4.97345364525432,7.30858703900341,14.5120614114522,2.7301580243193,2.97831177953402,8.55259609306272,6.9576679090467,-0.971000015735626,-1.11616694927216,0.433845013380051,-1.57054901123047,-1.57418704032898,-0.987644016742706,-1.27809703350067,17.2600002288818,24.1002254486084,26.3399925231934,20.208927154541,20.9067764282227,25.1170845031738,23.585657119751,4.8675000667572,7.10329437255859,15.3299932479858,2.46654295921326,2.88846302032471,8.62660360336304,6.74370908737183,2.18487687447421,4.40886661037153,3.96370911894109,2.18074547751388,2.36185688648007,5.04585818747211,4.69795835815238,1.68719881696701,4.2298198674202,4.37045022697449,1.91052656242847,2.15907470855713,5.68162686424255,4.84407548804283,1.04889995157719,-0.0433596506714811,8.30467777252197,-0.741351330280304,-0.386723011732101,1.29209303855896,0.126856997609138,8.57099990844726,15.4554748535156,20.4612107276916,6.49392709732054,7.1869158744812,16.9066429138184,15.2630138397217,"Gersemia rubiformis",FALSE
"Halichondria panicea",165853,15132,2195,2195,2195,2195,2195,2195,2195,11.0687493212585,15.5530770344247,16.2024027819914,10.7321872183761,11.1213136784404,16.4127689250527,15.3583039930232,-1.5349999666214,-1.30763494968414,-0.970062017440796,-1.67062497138977,-1.63498997688293,-0.368317008018494,-0.981436014175415,29.5669994354248,30.9831409454346,30.9376258850098,28.4190521240234,28.4739151000977,30.9831409454346,30.3088207244873,11.0799999237061,15.5484237670898,16.4177703857422,10.9564189910889,11.1263971328735,16.538911819458,15.6429109573364,2.43256815563077,3.5670311958438,2.94025186021499,2.55955139884457,2.58743291550322,3.43005296049893,3.35606594942173,1.57896837787628,2.25604965705872,2.32775507125854,1.40253126354218,1.52902032680511,2.31688487319946,2.01897386112213,6.09640007019043,7.98520078659058,12.8599939346313,4.90673418045044,5.26158714294434,9.73928413391113,8.13328056335449,12.8970003128052,19.914571762085,19.6162872314453,12.7971305847168,12.938943862915,20.2531585693359,18.4679374694824,"Halichondria (Halichondria) panicea",TRUE
"Haliclona oculata",132833,3447,644,645,645,645,645,645,645,11.6048512163649,16.7383968228531,17.3224691306583,11.2174487259082,11.5909019271756,17.5101814915843,16.4365458064723,0.628000020980835,2.11402797698975,5.88910293579102,-0.146870002150536,-0.146870002150536,2.16993188858032,2.02188491821289,29.0470008850098,29.1011924743652,31.0276508331299,23.7928981781006,23.7530288696289,29.3069267272949,28.1925678253174,11.8999996185303,16.845477104187,17.3083362579346,11.5247020721436,11.9828310012817,17.7073936462402,16.6169166564941,1.74420546957714,2.2071026306326,1.87730749417787,1.89776082259119,1.80862271120095,1.94551340260344,1.87425154534817,0.910316875076294,1.69233133764267,1.21938228263855,1.12567772541046,0.96907363243103,1.31901256828308,1.12442358055115,8.06400012969971,13.2743539810181,14.510570526123,6.97904059886932,8.47981896400452,14.8902086257935,13.6998434066772,12.8290004730225,19.3691291809082,20.3468022346497,12.6678218841553,12.9368677139282,20.0155048370361,18.2411376953125,"Haliclona (Haliclona) oculata",TRUE
"Halocynthia pyriformis",103828,883,2,2,2,2,2,2,2,5.86902381284807,9.61001971536543,17.2633564328768,3.57920918725304,4.1583168376808,11.7339148801518,9.87084917096626,-0.460999995470047,1.33601701259613,3.16254997253418,-0.966576993465424,-0.966576993465424,1.4518209695816,0.829949975013733,23.1849994659424,25.3708438873291,26.1214618682861,23.3377895355225,23.8207740783691,26.3016471862793,25.9965362548828,6.03800010681152,8.76138782501221,16.7529258728027,2.70125889778137,3.46657800674438,10.4430990219116,8.7312479019165,1.67939005557893,3.92510574523793,2.5958766306228,2.19165871643421,2.29836693923296,4.22026221551192,4.30690234116879,1.90662397327423,4.07092734889984,2.40346469993591,1.16005129802227,2.33789710178375,5.48974906339645,6.14484321784973,4.24900007247925,5.14209318161011,13.9972581863403,1.6722069978714,1.65404403209686,5.26018905639648,3.42251205444336,8.04500007629395,15.926552772522,20.5482769012451,7.99811887741089,8.53689670562744,17.5205211639404,16.0240955352783,"Halocynthia pyriformis",TRUE
"Hymedesmia paupertas",133621,3179,43,43,43,43,43,43,43,10.890789587887,13.0512992715349,14.6937422877064,9.96481693604467,10.2387644318598,13.8173999816027,12.9336740205787,7.15999984741211,2.11402797698975,13.2312479019165,2.1012818813324,2.21763801574707,2.24192595481873,2.22405099868774,18.8999996185303,24.7915554046631,26.9265937805176,18.3380966186523,19.5812511444092,27.3334999084473,25.7769813537598,10.6260004043579,12.632212638855,14.2324495315552,9.80621385574341,10.0440073013306,13.7139291763306,12.6874980926514,0.671732871178307,1.68436553187502,1.14231822720299,0.757635122206881,0.834392289233221,1.68263110359494,1.60423405275733,0.0993347768783569,1.10815928707123,0.151297660446167,0.355123064517975,0.448648761177063,1.0611253200531,0.85670536365509,10.2049999237061,10.6399993896484,13.8800582885742,9.21958923339844,9.3277063369751,11.0281381607056,10.5379168987274,12.4692499637604,17.1104803085327,17.8300671577454,12.0243306159973,12.4207239151001,17.7007598876953,16.7805852890015,"Hymedesmia (Hymedesmia) paupertas",TRUE
